max_d,max_p,months_since,sizerank,state,city,growth_rate,pop2010,pop2014
"20080201T000000",137900,61,3804,NC,Stanley,2.50563,3552,3641
"20060201T000000",323800,37,1711,IL,Elmwood Park,0.245049,24893,24954
"20051101T000000",160800,34,2441,IA,Coralville,7.42794,18942,20349
"20060901T000000",593400,43,2,CA,Los Angeles,3.4922,3796290,3928864
"20051201T000000",553400,34,3573,CA,Cotati,2.14492,7273,7429
"20060701T000000",536300,41,419,CA,Hawthorne,3.82792,84354,87583
"20070801T000000",471700,54,1252,CA,Bell,1.98524,35512,36217
"20060901T000000",138800,43,1662,FL,Bartow,6.33876,17322,18420
"20070701T000000",301400,53,575,WA,Marysville,8.1395,60188,65087
"20051001T000000",68400,32,4579,SC,Blacksburg,1.2973,1850,1874
"20070601T000000",390300,52,568,NJ,Passaic,2.35018,69867,71509
"20070401T000000",221400,50,2437,NC,Mint Hill,9.70819,22857,25076
"20060501T000000",249300,39,4054,CA,Gridley,0.0912964,6572,6578
"20050501T000000",763200,27,4663,CA,Calistoga,2.65196,5166,5303
"20060501T000000",647100,39,525,CA,Camarillo,2.42114,65341,66923
"20070801T000000",137800,54,2923,IL,Godfrey,-1.24403,18006,17782
"20061201T000000",121400,46,1799,FL,Palatka,-1.35802,10530,10387
"20060901T000000",419700,43,55,CA,Riverside,5.75323,2202553,2329271
"20060101T000000",1.1278e+06,36,428,CA,Santa Barbara,3.85006,424331,440668
"20070801T000000",118700,54,4629,IL,Sauk Village,0.323471,10511,10545
"20060601T000000",546800,40,172,CA,Santa Clarita,2.87273,176487,181557
"20070601T000000",194000,52,1781,IL,Maywood,0.136929,24100,24133
"20070101T000000",311200,48,4094,NH,Barrington,2.11973,8586,8768
"20061001T000000",313600,44,2408,WA,Anacortes,2.9492,15767,16232
"20061001T000000",183300,44,1918,IL,Bourbonnais,-0.64862,18655,18534
"20060301T000000",725100,37,1211,CA,Pacifica,4.61127,37365,39088
"20060801T000000",294500,42,1586,FL,Winter Garden,11.1411,34862,38746
"20060901T000000",654500,43,279,CA,Burbank,1.89935,103404,105368
"20090601T000000",139300,76,3212,LA,Natchitoches,-0.739701,18521,18384
"20070101T000000",427800,48,1990,IL,Lemont,3.4074,16112,16661
"20060301T000000",489100,37,3509,CA,Nevada City,-1.11039,3062,3028
"20070201T000000",192200,49,2991,IL,Chicago Ridge,0.796089,14320,14434
"20071101T000000",286200,57,596,NJ,East Orange,1.49407,64120,65078
"20060601T000000",355600,40,4798,CA,Guadalupe,2.5963,7087,7271
"20071101T000000",1.5199e+06,57,3489,CA,San Marino,2.02949,13156,13423
"20061101T000000",177800,45,10,FL,Jacksonville,3.64955,823334,853382
"20061001T000000",584500,44,141,CA,Hayward,6.74749,144839,154612
"20060401T000000",495600,38,311,CA,Fairfield,5.34573,105486,111125
"20080401T000000",644400,62,2272,WA,Bainbridge Island,0.992889,23064,23293
"20070601T000000",230200,52,1809,DE,Smyrna,10.2992,10127,11170
"20070401T000000",179400,50,425,WA,Spokane Valley,1.87583,90040,91729
"20051101T000000",466100,34,3252,FL,Destin,8.62139,12295,13355
"20070601T000000",306000,52,3409,MD,Hampstead,0.521327,6330,6363
"20071001T000000",323100,56,4971,IL,Countryside,1.44854,5937,6023
"20060101T000000",450700,36,1091,NJ,Hillsborough,2.92288,38421,39544
"20060801T000000",465400,42,2877,NJ,Clark,4.50889,14793,15460
"20061201T000000",162500,46,2122,AR,Bentonville,16.0365,35862,41613
"20060801T000000",529500,42,486,CA,Bellflower,2.0545,76661,78236
"20060301T000000",1.2504e+06,37,4643,NJ,Rumson,-1.85654,7110,6978
"20090601T000000",132100,76,2470,NC,Hope Mills,4.08658,15661,16301
"20060301T000000",777300,37,4154,NJ,Closter,2.43205,8388,8592
"20060701T000000",531700,41,3537,NJ,West Caldwell,2.11072,10802,11030
"20060401T000000",385300,38,298,NJ,Edison,1.91089,100058,101970
"20070301T000000",334300,49,2225,IL,Bloomingdale,1.09722,112010,113239
"20060601T000000",426500,40,2385,NJ,Dumont,2.01599,17510,17863
"20060301T000000",307000,37,276,CA,Redding,1.87867,89904,91593
"20080301T000000",127900,61,4106,NC,Clyde,0.981194,1223,1235
"20080601T000000",162600,64,3037,IA,Altoona,10.195,14615,16105
"20060501T000000",231700,39,827,FL,Seminole,4.61074,423012,442516
"20090701T000000",92100,77,1315,AR,Jacksonville,1.30464,28437,28808
"20060701T000000",393100,41,4474,NJ,Butler,1.53156,7574,7690
"20060401T000000",416600,38,1574,NJ,Middletown,-0.748703,66515,66017
"20061101T000000",193200,45,64,FL,Tallahassee,3.43847,181854,188107
"20070301T000000",353900,49,1886,IL,Geneva,1.12863,26581,26881
"20051001T000000",479700,32,4969,FL,Lauderdale-by-the-Sea,5.18689,6073,6388
"20061201T000000",892500,46,3223,FL,Key Biscayne,4.25103,12397,12924
"20060801T000000",292100,42,2181,IL,Roselle,1.12409,22774,23030
"20060601T000000",220500,40,1359,FL,Dunedin,1.36688,35336,35819
"20051101T000000",151800,34,4763,MD,Pocomoke City,-0.454654,4179,4160
"20060301T000000",363800,37,2560,CA,Laguna Woods,2.10238,16077,16415
"20090601T000000",137500,76,308,NC,Jacksonville,-2.57644,70873,69047
"20070501T000000",213100,51,2110,IL,Matteson,0.715037,19020,19156
"20051101T000000",602200,34,1140,NJ,Montclair,1.18583,37695,38142
"20070701T000000",462500,53,2173,WA,Kenmore,6.30872,20543,21839
"20060701T000000",655500,41,3693,NJ,Kinnelon,1.2188,10256,10381
"20060201T000000",663900,37,1264,CA,Pleasant Hill,3.90663,33200,34497
"20060901T000000",359700,43,536,SC,Mount Pleasant,14.3218,68050,77796
"20070101T000000",336200,48,179,NJ,Paterson,0.210318,146445,146753
"20060801T000000",520600,42,1793,NJ,Mahwah,2.22188,25924,26500
"20080401T000000",98500,62,1046,MD,Cumberland,-2.74907,20807,20235
"20060101T000000",724300,36,4400,NJ,Bernardsville,0.362319,7728,7756
"20090401T000000",168000,74,3185,SC,Clemson,8.01204,13954,15072
"20061001T000000",425200,44,719,NJ,Bayonne,4.44867,63165,65975
"20070601T000000",377800,52,2550,WA,Ridgefield,27.7222,4794,6123
"20070801T000000",468100,54,19,WA,Seattle,9.51076,610298,668342
"20061101T000000",237300,45,1033,FL,North Lauderdale,4.94949,41176,43214
"20060201T000000",701600,37,4362,CA,Capitola,2.18552,9929,10146
"20061101T000000",448500,45,3230,NJ,Woodland Park,4.44632,11875,12403
"20070501T000000",282900,51,1952,FL,Hialeah Gardens,7.8822,21834,23555
"20061101T000000",433900,45,638,NJ,North Bergen,2.79812,60898,62602
"20060901T000000",459800,43,3024,NJ,Verona,2.66767,13345,13701
"20060501T000000",434000,39,898,NJ,West Orange,1.52739,46288,46995
"20080201T000000",180000,61,1993,WA,Kelso,-1.08249,11917,11788
"20061201T000000",364500,46,3797,SC,Pawleys Island,1.94175,103,105
"20080101T000000",266200,59,752,NJ,Irvington,1.02111,53961,54512
"20060601T000000",324100,40,243,CA,Hemet,4.89268,79159,83032
"20060701T000000",417500,41,2428,NJ,Elmwood Park,4.80992,19439,20374
"20060201T000000",1.193e+06,37,1366,CA,Rancho Palos Verdes,2.5219,41675,42726
"20070401T000000",773600,50,4978,NJ,North Caldwell,10.1315,6159,6783
"20060701T000000",543500,41,2510,CA,Artesia,2.20811,16530,16895
"20070901T000000",208400,55,2024,CA,Blythe,-6.11349,20512,19258
"20060701T000000",619200,41,152,CA,Garden Grove,2.21444,171285,175078
"20070101T000000",406600,48,1055,NJ,Kearny,2.62467,40767,41837
"20061101T000000",1.1903e+06,45,4366,IL,Glencoe,2.18736,8732,8923
"20060401T000000",513400,38,528,CA,La Mesa,3.41652,57222,59177
"20071001T000000",153300,56,2955,NC,Lillington,7.51247,3208,3449
"20060301T000000",524100,37,430,CA,Alhambra,2.86466,83186,85569
"20060701T000000",596400,41,674,CA,San Gabriel,1.93972,39748,40519
"20070201T000000",1.2607e+06,49,3162,CA,Orinda,6.65058,17818,19003
"20060401T000000",625400,38,925,CA,Aliso Viejo,4.19856,48207,50231
"20060401T000000",391800,38,1412,CA,Oakdale,5.27482,20759,21854
"20060501T000000",225400,39,3920,CA,Shasta Lake,0.197122,10146,10166
"20060301T000000",376500,37,65,CA,Stockton,3.34623,292598,302389
"20060201T000000",1.0904e+06,37,3411,CA,Moraga,6.0391,16062,17032
"20090601T000000",158200,76,1120,LA,Gonzales,6.53015,9816,10457
"20060901T000000",223500,43,3556,NJ,Waterford,0.807815,10646,10732
"20060501T000000",489400,39,2027,CA,Dixon,4.08429,18412,19164
"20071201T000000",817300,58,184,CA,Sunnyvale,6.7253,140529,149980
"20061101T000000",210800,45,2312,NJ,Merchantville,-1.2549,3825,3777
"20090701T000000",146300,77,2502,LA,Port Allen,-1.15296,5204,5144
"20060601T000000",1.1291e+06,40,2286,CA,Hermosa Beach,1.91628,19517,19891
"20060401T000000",503400,38,1997,NJ,Maplewood,3.24945,23881,24657
"20060501T000000",560400,39,85,CA,Chula Vista,6.6367,244745,260988
"20090701T000000",176700,77,3888,LA,Harahan,0.571059,9281,9334
"20060501T000000",265600,39,2436,CA,Kerman,5.67506,13621,14394
"20060501T000000",296500,39,3524,NJ,Somers Point,-0.379735,10797,10756
"20061101T000000",197600,45,328,FL,Orange Park,2.39143,8405,8606
"20060401T000000",458300,38,2523,NJ,New Milford,1.91262,16365,16678
"20090701T000000",135500,77,247,LA,Lake Charles,3.6526,72250,74889
"20060401T000000",353800,38,111,NV,Reno,4.67885,226402,236995
"20060901T000000",374700,43,779,NJ,Jackson,2.61589,55010,56449
"20070901T000000",130300,55,813,SC,Easley,2.47856,20052,20549
"20070201T000000",290100,49,3477,NJ,Little Egg Harbor,1.36169,20122,20396
"20070301T000000",224800,49,3004,NH,Lebanon,3.38558,13144,13589
"20060201T000000",686400,37,4976,NJ,Montvale,3.65093,7861,8148
"20060401T000000",531400,38,3896,CA,Cloverdale,1.98261,8625,8796
"20070401T000000",178200,50,3424,IL,Richton Park,0.688292,13657,13751
"20080601T000000",120700,64,2193,WA,Sunnyside,1.45201,15909,16140
"20060401T000000",561400,38,109,CA,Santa Rosa,3.64856,168039,174170
"20070401T000000",474000,50,320,CA,South Gate,1.93796,94481,96312
"20061101T000000",285000,45,2742,IL,Hickory Hills,0.824977,14061,14177
"20060901T000000",485600,43,3498,CA,Fort Bragg,0.412541,7272,7302
"20060801T000000",310300,42,1763,NJ,East Windsor,1.16091,27220,27536
"20070601T000000",281300,52,1123,MD,District Heights,4.37383,5853,6109
"20071101T000000",184900,57,3931,IL,Waterloo,1.80036,9998,10178
"20060801T000000",316400,42,1894,NJ,Carteret,4.39865,23098,24114
"20060501T000000",609500,39,3317,NJ,Glen Rock,2.43588,11618,11901
"20060601T000000",366400,40,2079,NJ,Hazlet,-0.860331,20341,20166
"20060801T000000",261400,42,3962,MD,Denton,-1.45191,4408,4344
"20070701T000000",118600,53,4204,IL,Bradley,-1.40252,15900,15677
"20060601T000000",554300,40,2373,NJ,Marlboro,1.96469,40210,41000
"20060401T000000",76900,38,1447,IL,Granite City,-2.20174,29840,29183
"20060901T000000",168800,43,1634,FL,Auburndale,7.27058,13534,14518
"20060701T000000",591500,41,4681,NJ,Park Ridge,2.11365,8658,8841
"20060501T000000",305000,39,4098,NJ,Northfield,-0.197193,8621,8604
"20071201T000000",209200,58,556,NC,Mooresville,4.62979,33738,35300
"20070301T000000",186000,49,2737,IL,Midlothian,0.552971,14829,14911
"20071101T000000",78400,57,459,NJ,Camden,-0.117536,77423,77332
"20050901T000000",317800,32,4332,FL,Indian Harbour Beach,1.3992,8219,8334
"20060301T000000",345700,37,1871,NJ,Somerset,2.5903,324171,332568
"20051201T000000",797400,34,3322,FL,Marco Island,6.056,16463,17460
"20060101T000000",236900,36,261,NH,Manchester,0.771884,109602,110448
"20060201T000000",736100,37,1516,NJ,Westfield,1.662,30385,30890
"20070401T000000",165800,50,3001,IL,Country Club Hills,1.87255,16555,16865
"20061001T000000",512800,44,3096,NJ,Oakland,2.12933,12774,13046
"20070401T000000",314200,50,829,NJ,Plainfield,2.07127,49921,50955
"20060401T000000",278100,38,661,FL,Punta Gorda,5.66264,16653,17596
"20060501T000000",351400,39,3928,MD,Walkersville,4.03572,5823,6058
"20060501T000000",589100,39,1707,NJ,Randolph,1.06656,25690,25964
"20070401T000000",402600,50,3199,NJ,Red Bank,1.88293,12215,12445
"20061101T000000",251200,45,1975,MD,Greenbelt,4.38752,23111,24125
"20060401T000000",266700,38,3284,NH,Goffstown,1.70336,17671,17972
"20080301T000000",142200,61,3087,NC,Monroe,4.37492,32892,34331
"20061101T000000",212300,45,3298,FL,Alachua,5.3786,9073,9561
"20060701T000000",165000,41,894,FL,Sebring,-0.336312,10407,10372
"20061201T000000",170200,46,119,FL,Ocala,2.13543,56382,57586
"20061001T000000",172500,44,886,FL,Pinellas Park,3.65412,49150,50946
"20090201T000000",103700,73,4975,FL,Bowling Green,-0.88586,2935,2909
"20060801T000000",233400,42,1248,FL,Casselberry,1.72545,26254,26707
"20060901T000000",163100,43,2558,FL,Clewiston,3.16084,7150,7376
"20080901T000000",154400,68,2430,OK,Jenks,16.0414,17193,19951
"20061101T000000",114900,45,4110,NC,Graham,1.09622,14322,14479
"20080901T000000",85700,68,351,OK,Lawton,-0.895867,97894,97017
"20060801T000000",345100,42,2260,FL,Jacksonville Beach,5.99046,21384,22665
"20060501T000000",214400,39,1814,IL,McHenry,-0.592338,309114,307283
"20070901T000000",128100,55,2578,IL,Machesney Park,-1.94109,23492,23036
"20060901T000000",321400,43,1197,NJ,Evesham,-0.234033,45720,45613
"20060601T000000",131300,40,3440,IL,Fairview Heights,-1.18686,17104,16901
"20070401T000000",314000,50,63,NJ,Newark,1.10153,277522,280579
"20060201T000000",105000,37,1888,LA,Bastrop,-3.91205,11324,10881
"20060501T000000",338600,39,1082,FL,Sarasota,4.47688,379952,396962
"20061101T000000",158700,45,1334,FL,Lake Wales,6.39494,14230,15140
"20070401T000000",406600,50,2661,NJ,North Arlington,1.98482,15417,15723
"20060501T000000",284500,39,4607,NJ,Haddon Heights,-1.25854,7469,7375
"20071001T000000",157300,56,2389,NJ,Lindenwold,-1.05664,17603,17417
"20060401T000000",370800,38,4649,NJ,Raritan,17.4304,6896,8098
"20060601T000000",250400,40,537,IL,Plainfield,5.47685,39950,42138
"20060901T000000",338400,43,1843,NJ,Berkeley,1.52714,41319,41950
"20060101T000000",330900,36,1946,NJ,North Plainfield,0.268548,21970,22029
"20070201T000000",329300,49,637,IL,Orland Park,3.40354,56735,58666
"20070501T000000",782300,51,2653,NJ,Wyckoff,2.02383,16701,17039
"20070301T000000",676900,49,4595,NJ,Millburn,1.46218,20107,20401
"20060501T000000",430300,39,1092,NJ,Teaneck,1.84688,39851,40587
"20061101T000000",362300,45,2606,MD,Hyattsville,4.0678,17700,18420
"20060601T000000",356300,40,2681,NV,Boulder City,2.47769,15014,15386
"20070401T000000",792600,50,3473,CA,Sierra Madre,2.20615,10924,11165
"20060201T000000",248600,37,776,FL,Delray Beach,6.95438,60825,65055
"20060301T000000",264000,37,3819,FL,Stuart,3.82692,15600,16197
"20070601T000000",332500,52,3003,WA,Buckley,3.81259,4354,4520
"20060101T000000",128100,36,3103,OK,Tuttle,8.65305,6021,6542
"20070101T000000",496700,48,1782,CA,San Fernando,3.89605,23665,24587
"20070301T000000",201000,49,1386,NJ,Willingboro,0.616913,31609,31804
"20060601T000000",517800,40,149,CA,Rancho Cucamonga,4.83565,166265,174305
"20070701T000000",281000,53,4521,NJ,Newton,-3.00419,8122,7878
"20060901T000000",338000,43,1451,NJ,Voorhees,-1.16129,29364,29023
"20060301T000000",188700,37,621,FL,Cocoa,1.53891,17155,17419
"20051201T000000",623400,34,1959,CA,Benicia,3.31434,27034,27930
"20070401T000000",206500,50,2982,IL,Montgomery,4.61247,18450,19301
"20061001T000000",206300,44,48,FL,Tampa,6.47521,336885,358699
"20070101T000000",483800,48,2516,NJ,Rutherford,1.97161,18107,18464
"20070401T000000",505200,50,1769,NJ,Cliffside Park,7.95378,23624,25503
"20070401T000000",234800,50,1880,IL,Glendale Heights,0.841072,34242,34530
"20080801T000000",98800,66,3601,OK,Collinsville,11.6123,5675,6334
"20060701T000000",298100,41,6,NV,Las Vegas,4.94792,584670,613599
"20061001T000000",307000,44,2591,NJ,Cinnaminson,7.98333,15595,16840
"20060301T000000",1.5458e+06,37,2126,CA,Laguna Beach,2.48968,22774,23341
"20070301T000000",316400,49,1094,FL,Cutler Bay,9.45619,40492,44321
"20070101T000000",383700,48,4552,FL,North Bay Village,9.8228,7167,7871
"20060601T000000",356700,40,4439,FL,Belle Isle,8.72751,6004,6528
"20060701T000000",365400,41,478,IL,Arlington Heights,1.14551,75163,76024
"20060701T000000",381100,41,1333,IL,Niles,0.617214,105960,106614
"20051201T000000",776900,34,2666,NJ,Warren,3.87546,15353,15948
"20070901T000000",441000,55,3149,WA,North Bend,12.7335,5835,6578
"20061001T000000",207700,44,2255,FL,Temple Terrace,3.45543,24570,25419
"20070801T000000",127300,54,4676,NC,Kenly,5.65476,1344,1420
"20060901T000000",555000,43,726,CA,Monterey Park,1.91533,60303,61458
"20061101T000000",111400,45,971,NC,Asheboro,2.42146,25274,25886
"20051201T000000",390000,34,1719,CA,Placerville,1.70537,10379,10556
"20060601T000000",383400,40,4982,NJ,Linwood,-0.564016,7092,7052
"20060501T000000",600600,39,4465,NJ,Glen Ridge,1.95115,7534,7681
"20051201T000000",564500,34,263,CA,Tracy,2.99602,83344,85841
"20061001T000000",502000,44,4354,NJ,Caldwell,0.984529,7821,7898
"20061001T000000",443500,44,3266,NJ,Hasbrouck Heights,2.47174,11854,12147
"20060701T000000",209500,41,1403,CA,Ridgecrest,3.7152,27697,28726
"20070101T000000",304500,48,1069,IL,Hoffman Estates,0.789418,51937,52347
"20060501T000000",173200,39,1030,FL,Okeechobee,-1.4202,5633,5553
"20070301T000000",258500,49,4901,MD,Emmitsburg,7.03926,2827,3026
"20070201T000000",995300,49,2629,FL,Pinecrest,5.17373,18304,19251
"20060501T000000",438400,39,693,CA,National City,2.84979,58671,60343
"20060501T000000",370000,39,876,CA,Cathedral City,3.87008,51446,53437
"20060601T000000",423400,40,89,CA,Fontana,4.02444,197021,204950
"20060301T000000",868500,37,645,CA,Laguna Niguel,3.63731,63151,65448
"20060801T000000",263100,42,4169,NJ,Absecon,-0.416122,8411,8376
"20070701T000000",2.4514e+06,53,3957,CA,Woodside,4.43731,5296,5531
"20061201T000000",599500,46,2144,CA,Lomita,2.42651,20276,20768
"20060401T000000",263000,38,292,FL,Pompano Beach,5.97571,100122,106105
"20070701T000000",298100,53,282,WA,Everett,3.40231,103224,106736
"20060901T000000",199500,43,2689,FL,Haines City,7.13523,20602,22072
"20060901T000000",336100,43,136,CA,Lancaster,2.63726,156905,161043
"20060401T000000",1.2067e+06,38,3569,NJ,Franklin Lakes,2.20692,10603,10837
"20071201T000000",211700,58,4822,IL,Broadview,0.302457,7935,7959
"20060701T000000",352000,41,747,CA,Colton,3.37158,52290,54053
"20060301T000000",483000,37,778,MD,Rockville,7.19198,61513,65937
"20061201T000000",366600,46,4019,IL,Harwood Heights,0.684773,8616,8675
"20060301T000000",225100,37,4588,NH,Belmont,-0.802721,7350,7291
"20060301T000000",286200,37,305,FL,West Palm Beach,3.45887,100553,104031
"20081101T000000",72700,70,4671,NC,Tarboro,-1.01523,11426,11310
"20070701T000000",188900,53,4147,NH,Franklin,-0.484119,8469,8428
"20060401T000000",196300,38,4717,NV,Yerington,-0.655523,3051,3031
"20061201T000000",131000,46,295,SC,Rock Hill,5.20088,66508,69967
"20060601T000000",512600,40,3183,NJ,Cedar Grove,0.909164,12429,12542
"20081001T000000",130300,68,131,AR,Little Rock,1.91609,193989,197706
"20060801T000000",378800,42,780,NJ,Union,2.81308,537810,552939
"20070301T000000",397800,49,4048,MD,Leonardtown,16.9943,3001,3511
"20070301T000000",126800,49,2155,IL,Park Forest,0.218321,21986,22034
"20080501T000000",236800,63,4553,WA,College Place,2.18058,8805,8997
"20071101T000000",352300,57,2434,IL,Frankfort,3.35052,17848,18446
"20080201T000000",220600,61,698,SC,Fort Mill,14.257,11454,13087
"20070201T000000",179200,49,3106,SC,Forest Acres,1.75624,10420,10603
"20060401T000000",278000,38,185,CA,Visalia,3.5217,124883,129281
"20061101T000000",198600,45,4232,IL,Beecher,2.01235,4373,4461
"20070301T000000",244900,49,619,IL,Bolingbrook,0.949892,73482,74180
"20060901T000000",362200,43,979,NJ,Hackensack,3.0604,43197,44519
"20060601T000000",404200,40,1837,NJ,Medford,1.41108,23032,23357
"20070501T000000",432500,51,1764,NJ,Lodi,1.9856,24174,24654
"20060101T000000",592300,36,3436,NJ,New Providence,1.84472,12197,12422
"20070501T000000",415200,51,3542,NJ,Little Ferry,2.02817,10650,10866
"20080701T000000",155900,65,369,WA,Yakima,1.89699,91619,93357
"20070801T000000",1.9015e+06,54,3790,CA,Tiburon,2.80874,8972,9224
"20080501T000000",167700,63,1689,SC,Clover,8.62539,5136,5579
"20061001T000000",1.1321e+06,44,2776,CA,Calabasas,3.4753,23480,24296
"20081101T000000",82500,70,737,OK,Midwest City,4.49191,54587,57039
"20060401T000000",444600,38,3932,CA,King City,5.255,12902,13580
"20090601T000000",90500,76,3595,LA,Church Point,-0.417124,4555,4536
"20070301T000000",162200,49,1931,IL,Blue Island,0.257124,23724,23785
